Eolica,Fotovoltaica,Biomasa,Carboelectrica,Ciclo Combinado,Combustion Interna,Geotermoelectrica,Hidroelectrica,Nucleoelectrica,Termica Convencional,Turbo Gas,Fecha Hora
3833.2302,4.0172,25.1927,1534.4026,22906.951,172.0551,387.3751,1732.1078,1533.1567,2613.0579,2019.2214,05/02/2025 00:00
3951.1963,0.1697,25.8171,1517.8377,22545.042,243.1298,388.7957,1057.6372,1536.004,2459.7299,1280.2151,05/02/2025 01:00
3695.8942,0.0049,27.2869,1310.9381,22415.6454,247.1029,391.5925,693.1362,1540.2264,2184.776,1247.278,05/02/2025 02:00
3538.5632,0.0049,25.9264,1264.041,22210.5578,241.1722,392.651,578.3115,1543.1126,2008.3818,1212.9927,05/02/2025 03:00
3292.4525,0.0051,25.534,1236.2565,22322.2929,245.3621,391.6587,592.8909,1544.7728,1639.8077,1190.507,05/02/2025 04:00
3201.025,0.0047,25.768,1244.1245,22487.7634,242.2148,401.6491,506.5369,1545.7631,1639.9709,1186.7755,05/02/2025 05:00
3244.2484,0.0043,24.6157,1250.4691,22952.351,243.1849,404.8641,575.462,1546.2566,1713.8602,1193.6646,05/02/2025 06:00
3114.9389,2.25,21.5444,1336.9075,23429.9531,250.3805,404.3123,1448.8028,1547.1163,2040.5262,1228.7853,05/02/2025 07:00
3153.7694,252.4095,20.2595,1531.6624,23516.398,243.7334,398.3765,1958.4205,1547.4369,2212.5316,1280.0492,05/02/2025 08:00
3038.8634,2535.2627,23.6925,1524.8543,22977.6956,231.7469,394.8979,1502.3975,1547.4632,2240.2141,1244.4026,05/02/2025 09:00
3052.6459,5168.5986,21.8421,1311.083,21731.9372,227.1789,392.6804,1215.6023,1547.8277,1975.9078,1191.0473,05/02/2025 10:00
3202.1534,5892.1059,23.7532,1427.7779,21424.1075,227.4973,390.6144,1074.3141,1547.0742,1856.156,1166.126,05/02/2025 11:00
3449.784,5797.1396,24.5589,1526.1198,21294.9454,228.8977,390.0228,1019.2904,1544.8802,1804.0103,1165.5981,05/02/2025 12:00
3777.874,5770.89,17.0078,1531.0875,21185.579,234.0114,390.2446,931.0619,1544.1688,1858.7129,1159.7543,05/02/2025 13:00
3946.4312,5635.4139,15.4666,1523.0141,20947.7306,221.027,388.9147,1206.8538,1542.7941,1987.8724,1159.8649,05/02/2025 14:00
4092.5179,5719.1509,7.061,1537.5803,21067.972,216.7273,382.4439,1232.624,1538.4073,2099.4706,1163.6131,05/02/2025 15:00
4125.4671,5463.0545,20.9116,1555.0925,21580.4795,236.1452,373.9131,1542.7875,1528.6637,2200.193,1215.3271,05/02/2025 16:00
4204.6599,4894.6,14.1098,1567.2123,22270.4939,249.8581,369.3518,1734.1063,1522.7785,2421.7407,1243.9275,05/02/2025 17:00
4339.2439,3236.6315,20.557,1560.6491,22769.5842,280.9357,365.7069,2669.7011,1521.6777,2612.9061,1325.5049,05/02/2025 18:00
4292.9322,450.8008,25.9079,1575.3029,23934.0752,301.258,366.9302,4393.4932,1523.1977,2657.4266,1595.3031,05/02/2025 19:00
4171.1788,15.4211,26.8689,1592.2145,24457.0793,297.1115,368.1525,5024.2224,1527.3699,2828.3694,1738.8917,05/02/2025 20:00
3903.0534,14.0306,25.8242,1577.9783,24635.6738,283.8954,371.1722,4760.9825,1532.3243,2859.2168,1748.4898,05/02/2025 21:00
3713.9181,10.1348,25.7869,1558.296,24641.4645,290.7518,384.4828,3896.3672,1536.032,2856.0906,1724.1498,05/02/2025 22:00
3583.3753,7.055,26.4427,1485.4375,24457.9635,281.6702,401.9559,2809.4827,1539.3399,2807.5434,1586.6807,05/02/2025 23:00
3345.7566,5.0378,27.3423,1285.2625,23792.2863,266.3342,402.6188,2302.688,1540.579,2564.4915,1490.2492,06/02/2025 00:00
3292.929,0.2584,22.8864,1297.317,23029.3393,260.5159,392.1905,1706.744,1542.1989,2494.6789,1436.5452,06/02/2025 01:00
3239.2659,0.0043,24.9925,1298.7267,22415.8465,176.0332,397.2595,1508.4271,1544.188,2049.7792,1394.2947,06/02/2025 02:00
3013.1385,0.0042,13.8284,1288.7973,22192.3995,171.2859,411.7356,1419.6536,1546.0626,1941.37,1338.4798,06/02/2025 03:00
2755.818,0.0047,20.4858,1285.6423,21928.4014,172.6472,413.0939,1311.2494,1546.8364,1969.744,1318.9859,06/02/2025 04:00
2560.3503,0.005,24.7393,1254.3478,22123.0965,249.3358,413.2771,1445.6172,1547.1416,2000.6386,1319.8091,06/02/2025 05:00
2463.5878,0.0048,27.8346,1264.1475,22664.587,253.7331,413.9457,1363.249,1547.898,2101.8827,1332.8859,06/02/2025 06:00
2592.2794,4.374,27.2231,1483.7435,22981.7131,267.9485,419.3697,1692.6863,1549.1383,2496.657,1353.8163,06/02/2025 07:00
2691.7238,295.4986,22.6115,1488.0882,23281.1501,285.6038,422.349,2003.1515,1549.5908,2711.8151,1410.9312,06/02/2025 08:00
2661.587,2704.4981,22.8859,1431.8087,22540.6199,265.7581,431.5314,1624.2643,1550.0294,2684.4397,1386.4373,06/02/2025 09:00
2716.4733,5348.0752,23.39,1444.9011,21485.0564,391.5878,428.4537,698.3241,1549.695,2598.7099,1337.282,06/02/2025 10:00
2767.31,5997.1506,24.4654,1497.4187,20929.9855,473.7703,428.8625,720.3821,1547.9565,2512.1569,1313.6698,06/02/2025 11:00
2612.9369,5813.9099,9.957,1433.9081,20855.0324,512.6396,427.4829,1334.2537,1546.7078,2613.4931,1359.8536,06/02/2025 12:00
2569.8011,5662.9623,19.0783,1568.8875,21028.406,569.7688,427.2636,1087.4316,1545.6311,2841.2294,1553.7783,06/02/2025 13:00
2465.5916,5604.0111,19.5374,1581.4058,21221.7006,606.86,425.3943,1087.3806,1544.4839,2737.6165,1869.3567,06/02/2025 14:00
2400.3542,5716.6616,25.109,1605.7672,21263.1083,615.9185,428.653,1319.9565,1542.3107,2785.7204,1988.1566,06/02/2025 15:00
2530.9492,5359.3371,26.094,1639.1704,21514.4452,614.7558,428.4973,1851.1581,1538.2747,2826.3933,2016.6381,06/02/2025 16:00
2776.9769,5076.887,25.0543,1637.9541,21667.8876,565.8046,428.6336,2104.1668,1533.3397,3084.5553,2099.336,06/02/2025 17:00
3139.2886,3378.7323,22.0649,1630.4411,22062.4808,616.0762,428.6764,2931.9393,1532.3736,3124.6561,2264.3566,06/02/2025 18:00
3407.4034,483.5362,21.9159,1626.3881,23737.0674,657.6061,425.5836,4036.887,1534.7276,3120.3995,2483.9938,06/02/2025 19:00
3779.9052,16.2813,25.9008,1618.4241,24453.5418,695.8895,425.2902,4423.5496,1536.8973,3212.985,2493.7259,06/02/2025 20:00
3944.9511,14.0191,28.8835,1509.5464,24370.3119,705.7609,428.8678,4310.0419,1538.0642,3149.4111,2259.0621,06/02/2025 21:00
3800.3325,10.1736,23.0844,1368.7397,24144.3805,701.8581,430.5387,4164.6743,1538.4706,2903.1236,2127.4105,06/02/2025 22:00
3677.4579,7.0985,25.0051,1353.9912,23399.9268,699.1574,431.9457,3661.3729,1539.6976,2835.9029,1900.1871,06/02/2025 23:00
3640.2844,4.1011,26.0612,1354.51,23140.9947,676.0166,432.8056,2763.5548,1541.6954,2891.9281,1409.4978,07/02/2025 00:00
3562.9867,0.1635,26.678,1350.4921,22610.0009,668.5117,433.2584,1747.1824,1543.4039,2859.9637,1264.1584,07/02/2025 01:00
3488.8844,0.0041,24.3827,1349.0121,21926.0083,598.6217,433.7136,1277.1896,1543.84,2711.6594,1163.6631,07/02/2025 02:00
3402.7604,0.0047,26.715,1345.8907,21591.6348,591.1441,433.8962,1089.9632,1543.171,2573.3374,1147.1994,07/02/2025 03:00
3364.8107,0.0043,27.7124,1343.5953,21458.9103,591.4406,433.9675,717.9625,1542.6592,2584.0035,1134.0339,07/02/2025 04:00
3100.4818,0.0044,26.8809,1337.1518,21721.3901,591.328,434.0017,769.1679,1542.3781,2604.6338,1079.6234,07/02/2025 05:00
2986.9005,0.0043,25.398,1336.1997,21724.5507,599.4297,432.8947,947.9157,1542.9561,2974.6472,1070.5794,07/02/2025 06:00
2975.5555,10.5982,25.4083,1467.0598,22284.9752,690.0089,418.8532,1509.0304,1544.0365,3187.9046,1057.1932,07/02/2025 07:00
2975.2985,364.6187,24.7048,1608.411,22411.321,689.3662,408.8555,2055.1719,1544.3657,3209.3817,1082.5489,07/02/2025 08:00
2680.8914,2980.608,25.5577,1614.0062,22101.3864,687.7477,409.3998,1521.2815,1537.5682,3087.5391,1056.1881,07/02/2025 09:00
2562.2995,5745.8027,24.933,1559.284,21114.655,732.7656,407.2391,640.6966,1545.502,2965.6356,1104.9476,07/02/2025 10:00
2670.422,6218.4251,24.0193,1379.5324,20657.8739,794.8912,403.5414,1154.2228,1545.1599,2490.3241,1103.7158,07/02/2025 11:00
2793.8092,6166.7869,20.0011,1364.9975,20764.9517,763.8682,406.0291,1011.2518,1544.8785,2771.8417,1100.2553,07/02/2025 12:00
2996.7297,6158.652,10.6431,1367.0462,21021.2065,716.8634,404.2535,861.8828,1545.3204,2855.8958,1197.2501,07/02/2025 13:00
3081.1576,6197.5361,22.7744,1364.7806,20982.9036,784.1075,403.6451,769.2538,1544.6162,2912.0753,1347.8416,07/02/2025 14:00
3162.1066,6177.7676,25.952,1410.5989,20693.0946,750.6467,405.2913,1237.9316,1542.3374,2990.7678,1519.5802,07/02/2025 15:00
3327.0516,6030.6366,27.2386,1622.9662,20566.8961,677.9743,405.7518,1439.3211,1540.1248,3333.2807,1618.0324,07/02/2025 16:00
