"SEN","07/02/2025","5","3106.481","0.0044","26.6942","1337.1518","21722.2598","587.3341","434.0382","770.9356","1542.3781","2609.5222","1074.539"
"SEN","07/02/2025","6","2995.3128","0.0043","25.1726","1336.1997","21725.4279","595.4533","432.9328","949.6199","1542.9561","2980.058","1065.396"
"SEN","07/02/2025","7","2980.995","10.6217","25.4049","1467.0598","22286.0392","685.7036","418.905","1512.1565","1544.0365","3191.052","1051.9849"
"SEN","07/02/2025","8","2981.106","364.7332","24.8528","1608.411","22411.4968","685.4302","408.8971","2056.6517","1544.3657","3208.4636","1078.2793"
"SEN","07/02/2025","9","2685.4506","2979.6326","25.6852","1614.0062","22102.3084","684.1434","409.4342","1522.3168","1537.5682","3084.9423","1050.6562"
"SEN","07/02/2025","10","2566.1283","5742.9871","25.1095","1559.284","21115.7009","729.2938","407.2674","641.9134","1545.502","2965.6184","1099.3081"
"SEN","07/02/2025","11","2673.0472","6215.9808","24.1351","1379.5324","20659.1162","791.4247","403.6408","1155.621","1545.1599","2500.6504","1098.7643"
"SEN","07/02/2025","12","2798.0428","6165.5926","20.2131","1364.9975","20765.8168","762.5274","406.0532","1013.2272","1544.8785","2780.5667","1097.1011"
"SEN","07/02/2025","13","3003.8641","6157.2826","10.8689","1367.0462","21022.1967","716.4747","404.2839","864.0469","1545.3204","2861.6691","1193.054"
"SEN","07/02/2025","14","3090.7656","6196.0196","23.0011","1364.7806","20981.608","781.258","403.6731","771.031","1544.6162","2918.489","1346.3317"
"SEN","07/02/2025","15","3170.6907","6176.261","25.8703","1410.5989","20693.6933","750.0735","405.316","1239.7388","1542.3374","2995.3201","1521.0064"
"SEN","07/02/2025","16","3335.9792","6029.2198","27.2153","1622.9662","20568.5988","677.601","405.7835","1441.5343","1540.1248","3335.6149","1616.1643"
"SEN","07/02/2025","17","3549.0502","5645.0865","7.0995","1634.7503","20674.4621","671.1998","401.7651","1642.977","1536.64","3493.5329","1630.3747"
"SEN","07/02/2025","18","3776.0344","3397.7516","14.1023","1644.7444","21935.9434","685.6367","402.9544","2136.9608","1530.5988","3662.7818","1661.1678"
"SEN","07/02/2025","19","3962.8566","489.8588","27.8771","1641.3206","23315.9939","712.3466","403.5393","3445.5786","1521.9822","3719.0191","1665.4791"
"SEN","07/02/2025","20","4064.5229","16.8919","28.6977","1611.17","23847.6273","701.1843","409.1949","4247.2374","1518.702","3855.9775","1672.5394"
"SEN","07/02/2025","21","4056.689","14.021","27.0346","1385.3536","23918.135","707.1823","432.6588","4263.0969","1522.027","3555.6274","1680.4473"
"SEN","07/02/2025","22","4023.4484","10.078","27.8385","1366.2855","23828.6513","707.5659","432.8967","3440.9161","1528.1909","3460.8889","1667.8359"
"SEN","07/02/2025","23","4124.1559","6.0544","28.2631","1366.3507","23724.1049","702.8729","433.5283","2607.1447","1533.3263","3436.5756","1398.777"
"SEN","07/02/2025","24","4055.1933","4.9229","27.6173","1291.2222","23516.2002","703.1946","433.4365","1965.0428","1536.2691","2996.722","1340.5527"
"SEN","08/02/2025","1","3992.4884","0.0583","28.6869","1173.9826","23132.8812","684.826","433.3364","1333.4414","1535.6934","2450.5888","1326.4257"
"SEN","08/02/2025","2","3869.6105","0.0043","28.0525","1118.7033","22588.0321","696.534","434.7257","846.4851","1535.1516","2060.4873","1310.2859"
"SEN","08/02/2025","3","3650.423","0.0047","16.743","1008.4368","22131.0242","700.6086","435.4255","1008.4088","1535.6565","1665.2103","1289.3563"
"SEN","08/02/2025","4","3416.4894","0.0048","14.1086","1014.067","21793.8199","682.9657","436.2498","1067.4686","1536.0072","1657.2589","1282.7507"
"SEN","08/02/2025","5","3322.4687","0.0047","25.1563","1028.016","21901.1285","694.9375","437.72","1053.8379","1536.8404","1611.8606","1263.6121"
"SEN","08/02/2025","6","3324.7524","0.0044","26.3077","1040.9207","21862.0647","697.4864","437.7221","1192.0128","1537.2749","1589.124","1240.27"
"SEN","08/02/2025","7","3352.8403","10.8698","20.3967","1081.2892","22267.0647","706.0868","437.2593","1229.1181","1538.6159","1580.0301","1231.9864"
"SEN","08/02/2025","8","3344.1699","376.3703","6.1135","1144.3739","22285.2076","699.3405","437.4823","1488.8185","1538.0628","1581.4823","1253.2853"
"SEN","08/02/2025","9","3337.7257","2890.3616","22.9449","1157.0141","21099.4149","713.6034","436.7973","1187.0302","1538.8707","1566.623","1188.8305"
"SEN","08/02/2025","10","3189.6681","5587.2662","23.1776","1109.5695","19782.0523","735.9643","434.85","951.5535","1538.7028","1583.5894","1175.527"
"SEN","08/02/2025","11","3180.3491","6043.5889","22.4237","1079.7788","19434.5975","838.7695","434.362","1040.0313","1538.7731","1622.914","1166.7736"
"SEN","08/02/2025","12","3209.8689","6105.6325","14.6244","1079.1397","19614.6148","737.5396","432.123","997.942","1539.5187","1712.3865","1169.1679"
"SEN","08/02/2025","13","3171.0333","5924.9061","21.4564","1087.3946","19647.6796","867.307","431.8782","1064.8883","1539.2473","1801.7576","1164.0706"
"SEN","08/02/2025","14","3138.8646","5638.972","23.0789","1096.7555","19621.2202","867.2908","431.8425","1355.044","1537.6807","2068.1372","1168.3785"
"SEN","08/02/2025","15","3222.5712","5783.4944","22.2876","1098.7046","19524.503","766.3095","431.0317","1239.9841","1532.4856","2094.6332","1169.1991"
"SEN","08/02/2025","16","3420.1932","5801.7909","23.6732","1109.7551","19450.3369","730.2818","429.5036","1306.0095","1522.7335","2108.7128","1192.3303"
"SEN","08/02/2025","17","3789.4837","5163.2935","21.565","1109.1723","19926.5579","719.1951","430.7445","1512.2967","1517.6195","2133.4966","1210.2139"
"SEN","08/02/2025","18","3972.2619","3381.9625","23.627","1124.3002","20886.82","724.607","431.7237","2309.1734","1517.8932","2142.5059","1369.6772"
"SEN","08/02/2025","19","3967.6166","507.743","22.7898","1232.9996","22679.0017","748.7126","432.5959","3483.0318","1521.5969","2219.8353","2000.0714"
"SEN","08/02/2025","20","4056.0648","25.1812","20.7309","1227.422","23378.25","702.2482","433.3636","4330.8611","1526.5155","2181.3115","2213.6369"
"SEN","08/02/2025","21","3885.9643","17.8414","23.391","1231.4784","23536.3373","343.3713","434.9972","3738.3441","1529.7213","2225.1743","2299.5452"
"SEN","08/02/2025","22","3690.877","11.0202","23.9079","1227.3128","23487.1872","307.7085","436.9282","3310.7094","1532.7461","2234.2156","2077.0345"
"SEN","08/02/2025","23","3384.373","10.6528","22.4112","1219.2672","23299.1996","309.3065","436.8585","2081.0971","1536.2853","2225.5443","2045.4792"
