"SEN","11/07/2025","6","2678.5884","31.2977","1.9284","1649.9176","26923.06","463.2772","325.5967","3197.1251","1503.8367","1758.6406","1806.8638"
"SEN","11/07/2025","7","2621.388","273.4207","1.9191","1634.8193","26948.0113","435.3523","325.285","2870.9353","1505.2233","1764.7336","1779.6696"
"SEN","11/07/2025","8","2579.0369","1814.299","1.8239","1658.8247","26740.7065","379.468","325.0401","2865.4823","1505.2256","1762.43","1770.6787"
"SEN","11/07/2025","9","2583.8778","3837.8039","1.9184","1666.0203","26105.6266","381.1467","324.6299","2885.9031","1493.0071","1762.8668","1777.6513"
"SEN","11/07/2025","10","2538.3932","5155.158","2.0323","1670.5582","26024.9966","379.2109","324.2875","2826.4717","1498.7544","1788.4675","1796.4662"
"SEN","11/07/2025","11","2428.2571","5936.9258","2.0053","1597.6123","26114.4046","377.6262","324.224","2904.4388","1504.7523","1853.1792","1833.1537"
"SEN","11/07/2025","12","2459.4362","6490.3543","2.9223","1620.6969","25848.6712","380.5038","324.2583","3078.3559","1504.5711","1969.8557","1937.0353"
"SEN","11/07/2025","13","2577.5299","6678.1462","3.1177","1646.8525","26644.046","506.6722","324.7261","3151.9704","1502.7541","2058.3476","1850.4694"
"SEN","11/07/2025","14","2699.5957","6367.247","2.9456","1657.4662","27055.5139","518.6763","324.0981","3420.9366","1500.0879","2159.2908","1849.2252"
"SEN","11/07/2025","15","2819.2704","6011.8808","2.879","1673.9961","27680.9396","555.4629","305.285","3950.7847","1494.5045","2201.4631","1876.7368"
"SEN","11/07/2025","16","3135.034","5402.7129","2.8668","1689.965","27983.774","577.7211","284.1905","4524.2265","1489.902","2249.569","2031.6587"
"SEN","11/07/2025","17","3240.7462","4793.227","2.6926","1676.9942","28236.3429","578.3647","279.0313","5326.4793","1487.0695","2392.6538","2084.6041"
"SEN","11/07/2025","18","3217.7165","3333.5661","2.8909","1708.5572","28804.9318","582.2606","280.7904","5345.4396","1486.2004","2590.6565","2410.85"
"SEN","11/07/2025","19","3322.933","1750.8087","3.0662","1902.8154","29170.0329","584.9792","281.2311","4858.8156","1487.0945","2821.1227","2512.2895"
"SEN","11/07/2025","20","3383.5415","491.4258","3.0684","1927.0774","30108.7123","617.5739","281.6307","5467.9664","1489.4909","2919.1273","2560.5898"
"SEN","11/07/2025","21","3369.0839","28.3197","3.0875","1857.4336","30250.367","631.9677","280.5097","5808.9819","1491.583","3042.2111","2669.973"
"SEN","11/07/2025","22","3313.005","17.7822","3.0252","1858.5347","29830.6662","634.5636","282.7879","5724.0193","1494.4382","3070.4071","2728.2563"
"SEN","11/07/2025","23","3190.8262","7.1854","2.6451","1544.993","29749.2204","634.1455","303.9824","5514.409","1497.5265","3089.0034","2623.2163"
"SEN","11/07/2025","24","3376.3259","2.3558","2.6176","1515.0865","29427.4023","636.5513","320.7979","4824.526","1500.0444","2738.3422","2580.168"
"SEN","12/07/2025","1","3308.5297","1.6904","2.6745","1516.4658","28631.0484","635.5596","321.5558","4458.8479","1502.6468","2452.0431","2360.7585"
"SEN","12/07/2025","2","2776.5738","11.5875","2.6537","1522.4193","28558.2911","630.8095","322.1802","3923.9191","1504.7367","2340.9605","2002.041"
"SEN","12/07/2025","3","2472.5693","7.7192","2.6656","1531.1142","27809.6901","601.491","322.4949","3794.7696","1505.8473","2214.4085","1846.6494"
"SEN","12/07/2025","4","2479.3297","23.1907","2.6231","1532.4684","26970.2599","602.8363","322.5931","3781.1908","1506.5152","2128.6456","1754.1417"
"SEN","12/07/2025","5","2519.6177","22.0016","2.6143","1538.9338","26576.1963","593.0885","324.3777","3440.2214","1507.6002","2042.413","1719.5597"
"SEN","12/07/2025","6","2370.3845","13.2321","2.5575","1526.2533","25989.9329","514.4458","324.2469","3497.3922","1508.4726","2032.0577","1704.7881"
"SEN","12/07/2025","7","2161.8545","288.039","2.528","1523.2232","25387.8428","442.754","324.2588","3301.4281","1508.4193","2040.33","1658.583"
"SEN","12/07/2025","8","2077.4516","2207.9171","2.5585","1507.6944","24809.7639","382.5718","322.6341","2904.9278","1508.9229","2035.9857","1590.3967"
"SEN","12/07/2025","9","2351.3139","4294.6678","2.629","1520.2998","24128.6177","380.1756","321.8567","2612.5061","1509.2732","2080.9456","1583.4763"
"SEN","12/07/2025","10","2648.763","5483.4383","2.7377","1511.9465","23732.1154","379.5514","321.2157","2563.7458","1509.2889","2096.4452","1581.1925"
"SEN","12/07/2025","11","2650.6803","6135.6324","2.7152","1518.7632","23847.8761","378.5899","321.7902","2498.4749","1505.4668","2167.2058","1630.6702"
"SEN","12/07/2025","12","2665.2396","6323.3754","2.7503","1513.9723","24225.5364","384.999","325.6669","2474.8165","1502.9027","2193.4118","1781.8138"
"SEN","12/07/2025","13","2742.6442","6239.1046","3.0779","1505.0883","24363.4211","466.0541","325.9702","2714.704","1500.0678","2295.8682","1853.0733"
"SEN","12/07/2025","14","3071.3984","6229.3997","3.0307","1552.7698","24706.6293","466.7797","324.3886","2523.194","1498.9295","2352.8317","1909.6258"
"SEN","12/07/2025","15","3164.1079","5441.5282","3.1358","1542.3969","25277.3401","520.3113","323.6881","3021.6089","1498.5637","2375.4281","2000.2585"
"SEN","12/07/2025","16","3291.2709","4717.5847","3.0096","1521.4586","26169.343","475.3535","322.991","3295.9068","1498.7232","2364.2907","2116.1379"
"SEN","12/07/2025","17","3247.3253","3880.4558","2.9418","1525.7229","26791.7089","520.6624","322.2919","4117.4494","1499.433","2284.2945","2206.3953"
"SEN","12/07/2025","18","2958.2939","3050.5768","2.8083","1533.3457","27198.8569","520.3182","322.2458","4612.13","1499.9883","2386.7307","2350.9213"
"SEN","12/07/2025","19","2844.2349","1805.2864","2.6528","1633.0802","27718.3015","573.0942","321.8407","5195.2828","1500.6093","2510.284","2464.5123"
"SEN","12/07/2025","20","2798.1056","468.0584","2.8998","1877.1607","28620.2507","638.47","322.3687","5785.9472","1501.7502","2965.6287","2515.2066"
"SEN","12/07/2025","21","2600.7273","79.9943","2.7615","1849.3383","29053.5678","641.9293","323.8527","5929.5678","1502.2792","3217.5947","2529.7355"
"SEN","12/07/2025","22","2546.2694","25.3339","2.4584","1524.1782","28872.9406","621.3665","323.9585","5956.7033","1503.3647","3197.0089","2536.814"
