"SEN","13/02/2025","8","2773.4381","395.4526","22.4132","1504.9261","22549.6192","259.7358","438.5847","1583.6173","1541.9642","3646.8326","1870.0834"
"SEN","13/02/2025","9","2641.7505","3100.4935","22.9519","1519.3694","21926.9432","254.3105","437.9509","1495.0224","1535.4722","3306.7242","1760.6846"
"SEN","13/02/2025","10","2543.0254","5000.0173","24.2155","1516.811","20819.5345","249.7122","432.2897","1498.8979","1540.1195","3426.9068","1672.5616"
"SEN","13/02/2025","11","2472.1117","5133.598","19.1744","1518.8369","20353.7772","367.6771","429.1894","1702.6897","1538.6511","3646.1756","1730.3849"
"SEN","13/02/2025","12","2564.8668","5183.3125","23.2178","1521.5433","19960.3261","267.1402","428.4287","1634.6244","1538.9241","4071.8862","1790.6976"
"SEN","13/02/2025","13","2546.1965","4939.8113","23.3092","1529.3543","20079.3353","303.3955","428.9035","1989.5064","1538.1501","4085.0678","1863.3795"
"SEN","13/02/2025","14","2446.8563","4974.2323","15.8934","1525.9544","19994.939","255.7764","428.2874","2248.3646","1536.6729","4128.6421","1906.4948"
"SEN","13/02/2025","15","2387.403","4659.0276","26.6067","1527.1509","20389.5111","228.4589","428.4566","2566.8782","1536.8729","4164.7229","1849.3928"
"SEN","13/02/2025","16","2334.5441","4610.667","23.6477","1525.0462","20678.736","227.5405","427.0788","2852.5887","1537.1417","4234.7434","1851.6578"
"SEN","13/02/2025","17","2143.4056","4250.7662","22.5698","1533.6227","21182.2846","256.2375","428.0703","3238.0622","1536.8358","4283.2523","1923.1278"
"SEN","13/02/2025","18","2043.9934","2836.4455","23.542","1542.4539","21391.0314","268.9467","428.1349","4310.1314","1537.9691","4416.563","2033.969"
