"SEN","15/09/2025","5","956.247","0.01","1.8492","690.5423","21850.657","257.8684","312.1301","5140.6186","1400.5454","2580.4508","1176.5104"
"SEN","15/09/2025","6","1034.6486","0.1591","1.8491","691.4665","21824.5488","261.2952","311.7303","5226.8073","1400.922","2585.7816","1172.889"
"SEN","15/09/2025","7","1131.1948","97.2332","1.8486","686.53","21750.8543","257.9227","313.7826","5438.8906","1400.2149","2589.5068","1167.4784"
"SEN","15/09/2025","8","1053.8623","1481.3698","1.8484","676.4353","21494.4087","254.7213","312.5227","5410.3284","1400.2526","2574.671","1245.8286"
"SEN","15/09/2025","9","1081.5883","3747.4028","1.849","676.2164","20923.9543","253.0653","309.8694","5187.293","1399.7068","2569.9405","1395.6267"
"SEN","15/09/2025","10","1313.8098","5142.152","1.8437","670.9175","20879.208","325.5331","306.6938","4853.516","1398.6283","2593.9764","1512.9513"
"SEN","15/09/2025","11","1540.7579","5759.8289","1.8466","679.6326","20986.9815","379.2067","304.0829","4824.9068","1397.138","2641.0268","1508.2876"
"SEN","15/09/2025","12","1357.3097","6007.1826","1.8522","690.092","21891.6594","367.0384","304.6299","4612.088","1395.4586","2783.1023","1703.5021"
"SEN","15/09/2025","13","1507.4835","5895.8017","2.0143","690.5217","22401.7686","391.595","304.5365","4853.1419","1393.3698","2822.5176","1716.7909"
"SEN","15/09/2025","14","1742.3976","5600.8817","2.0797","774.2046","22953.4798","435.1141","304.8023","4953.8025","1391.4917","2832.6068","1758.2762"
"SEN","15/09/2025","15","2018.3494","5254.9958","2.1057","791.909","23496.3051","462.4338","304.5143","5183.7941","1390.0166","2871.3226","1821.2656"
"SEN","15/09/2025","16","1910.7011","4210.5089","1.6981","797.0396","24607.8517","505.15","304.8958","5491.7004","1389.8312","2991.3215","1897.6025"
"SEN","15/09/2025","17","1944.7667","2939.9247","2.0928","789.3578","26149.8566","506.4291","304.9621","5777.5875","1390.3511","3121.7879","1891.7348"
"SEN","15/09/2025","18","2117.8183","2012.7","2.1024","785.2608","26721.6844","525.0077","282.7762","5807.1593","1390.9526","3125.1481","2005.8782"
