"SEN","23/01/2025","4","1718.6825","0.0056","24.3169","1573.1362","24340.7691","238.7868","423.5373","721.0474","1567.8279","1386.3226","912.8709"
"SEN","23/01/2025","5","1999.2408","0.0061","26.1127","1557.2871","24403.618","240.0018","423.6315","723.2306","1568.0605","1401.9563","875.8494"
"SEN","23/01/2025","6","2199.9654","0.0063","27.2746","1431.0434","24922.0035","246.1663","423.4945","853.7199","1568.3186","1503.3268","886.7912"
"SEN","23/01/2025","7","2425.8012","3.1023","26.332","1688.6533","25392.2832","243.8987","423.6758","1347.8017","1568.3404","1711.1225","1002.7949"
"SEN","23/01/2025","8","2626.4458","198.5622","26.6462","2142.3486","25562.562","252.9728","423.3323","1764.4845","1568.4556","1788.1651","1017.1846"
"SEN","23/01/2025","9","2722.508","2204.1019","26.8855","2185.7004","24913.6459","232.9512","420.076","1513.8265","1569.1588","1657.1158","961.491"
"SEN","23/01/2025","10","2539.1547","5128.8296","26.3641","1891.0206","23773.1782","206.2312","418.5806","878.8344","1569.1725","1301.8191","964.0964"
"SEN","23/01/2025","11","2467.5337","5944.6446","27.295","1745.0354","23253.2817","208.2368","411.1851","821.2638","1568.4754","1199.8702","1006.0105"
"SEN","23/01/2025","12","2615.3229","6018.8531","24.5429","1672.8387","22864.0606","208.6165","412.8846","923.6179","1567.9859","1203.6033","1035.1539"
"SEN","23/01/2025","13","2826.3821","5943.1696","21.7102","1638.6924","22352.5017","218.9472","416.1083","1028.863","1567.5067","1206.4934","1097.0062"
"SEN","23/01/2025","14","2839.0889","5573.2152","27.0356","1557.0385","22120.7616","209.1429","415.3743","1552.578","1567.2342","1186.203","1102.013"
"SEN","23/01/2025","15","2930.9509","5343.5295","26.4178","1544.6029","22341.9741","219.7981","416.7894","1698.2235","1567.6554","1063.3529","1132.8946"
"SEN","23/01/2025","16","2980.8692","5343.7998","24.9064","1498.5316","22755.4354","230.4231","415.3049","1919.4734","1567.4896","1029.4328","1183.4881"
"SEN","23/01/2025","17","2933.0111","4874.7299","16.3502","1457.6114","23419.112","236.8796","416.7941","2191.6532","1567.8642","1023.9731","1206.0508"
"SEN","23/01/2025","18","2922.0888","2864.2499","27.6108","1750.6569","24802.8977","259.2677","422.8322","2506.667","1568.1374","1073.2065","1735.2312"
"SEN","23/01/2025","19","2842.1669","264.2351","28.9158","1963.278","25855.0455","262.4865","428.1816","3593.4468","1568.7231","1462.0948","2125.1573"
"SEN","23/01/2025","20","2938.2918","23.9569","25.6065","2173.8155","26126.4407","276.5282","428.3433","3911.8971","1569.5725","1781.723","2316.9603"
"SEN","23/01/2025","21","3056.5921","20.4415","25.9701","2193.9196","26459.0328","275.2142","429.0048","3481.9173","1569.9847","1824.1223","2312.8915"
"SEN","23/01/2025","22","2969.8726","10.0226","22.4034","1874.2418","26512.6032","261.1083","430.1374","3160.1763","1570.0686","1651.5381","2077.6859"
"SEN","23/01/2025","23","3019.8693","9.8536","24.6983","1862.5629","25948.2223","261.3607","430.4206","1989.6256","1569.9617","1602.6544","1950.9055"
"SEN","23/01/2025","24","3163.1566","6.0238","21.3799","1780.2298","25696.5453","257.7768","430.6513","1136.5999","1569.9932","1581.6162","1358.4219"
"SEN","24/01/2025","1","3147.2056","0.4065","22.8445","1447.9332","24971.2097","230.9779","432.4242","879.3318","1570.0501","1390.7075","964.3177"
"SEN","24/01/2025","2","3173.2392","0.005","22.2172","1400.2785","24122.0204","221.7356","434.0041","810.5651","1569.8587","1275.8566","955.1228"
"SEN","24/01/2025","3","3098.2184","0.0052","21.4018","1379.5887","23402.5792","221.4631","434.1186","837.3933","1570.1658","1275.9982","926.4616"
"SEN","24/01/2025","4","3004.6278","0.0053","21.8267","1388.3355","23307.5402","219.8621","434.0523","833.411","1570.2208","1273.8653","906.0247"
"SEN","24/01/2025","5","2955.2729","0.0057","22.4773","1373.5678","23504.867","214.4949","434.1274","753.4147","1569.8069","1284.5178","898.6052"
"SEN","24/01/2025","6","2877.6068","0.0057","21.5441","1376.5671","24087.4081","231.8864","433.6551","932.6006","1570.6167","1300.4964","994.9552"
"SEN","24/01/2025","7","2790.0866","3.8298","26.1588","1437.4","25106.8236","252.5177","434.0294","1387.5339","1571.0677","1364.7016","1044.875"
"SEN","24/01/2025","8","2746.7461","129.5021","29.0621","1764.0083","25548.0314","249.0629","433.7424","1825.323","1571.985","1560.4407","1068.57"
"SEN","24/01/2025","9","2599.6992","1648.3398","23.0474","1682.2593","25420.8672","236.8319","431.4619","1819.4644","1572.298","1531.5079","1055.4887"
"SEN","24/01/2025","10","2529.1312","4201.4064","23.3828","1495.6639","24513.8739","223.5309","426.7043","1173.5264","1572.3405","1449.723","1056.7102"
"SEN","24/01/2025","11","2282.4592","5494.1673","26.1082","1520.8217","23720.8355","126.2323","424.3804","795.5421","1573.2147","1496.27","1143.5338"
"SEN","24/01/2025","12","2117.5235","5627.5145","21.405","1515.0983","23255.0232","118.7412","422.7447","995.6306","1573.3367","1502.779","1277.5263"
"SEN","24/01/2025","13","1923.4199","5468.2083","21.954","1495.8257","23204.9746","140.9864","424.7574","1210.1857","1573.223","1408.1962","1259.9888"
"SEN","24/01/2025","14","1782.0986","5413.0155","23.7052","1501.3663","23174.3719","146.2791","423.3178","1120.6289","1572.7813","1430.198","1268.5226"
"SEN","24/01/2025","15","1839.9976","5315.004","27.1596","1501.8427","23244.745","168.1686","424.8868","1039.6177","1572.6456","1432.4001","1264.5886"
"SEN","24/01/2025","16","1913.5184","4955.6375","24.6737","1499.1262","23526.0716","168.6879","420.6836","1083.408","1572.0606","1456.2214","1279.881"
"SEN","24/01/2025","17","2031.6892","4537.3964","25.6282","1621.1229","23495.4121","182.2293","426.6047","1452.4418","1571.5631","1566.3988","1301.7795"
"SEN","24/01/2025","18","2210.3476","2669.7297","26.8767","1818.2386","23906.945","266.5289","426.9214","2176.0449","1571.5548","1734.1867","1508.0192"
"SEN","24/01/2025","19","2405.3349","241.2607","24.4304","1822.8281","25630.584","283.1877","430.0475","3133.8042","1571.5332","1735.4257","1877.5526"
"SEN","24/01/2025","20","2640.8406","24.8227","15.3185","1569.367","25948.3719","281.5649","429.8501","4000.0655","1571.1262","1763.5191","1921.8895"
"SEN","24/01/2025","21","2615.5889","18.9356","27.0914","1387.0278","25981.8437","281.9528","430.2954","4266.4606","1571.498","1560.8123","1813.2808"
